mutation_strategy,run,generation,best_fitness,avg_fitness,diversity,fitness_delta,normalized_fitness,inv_best_fitness,inv_avg_fitness
single,4,21,0.11032469648122788,0.11403149701158206,0.002008126965352307,0.0015004295110702531,0.40360513077021065,9.064071489185222,8.769429997647354
single,4,22,0.10980928689241409,0.11249805986086528,0.002342730170974242,0.0005154095888137838,0.40639133951697737,9.10661494746611,8.888963172107957
single,4,23,0.10889213520288468,0.11155222852031389,0.0033512194739302825,0.0009171516895294107,0.4113492916291216,9.183315349832164,8.964330421130748
single,4,24,0.10592011171579362,0.11043196869889894,0.0027283913180883917,0.002972023487091066,0.4274154999710873,9.440988522507102,9.05526684451045
single,4,25,0.10504065179824829,0.1092195503373941,0.005017802094056838,0.0008794599175453305,0.43216969734707134,9.52003308097899,9.155786131006407
single,4,26,0.10454159146547318,0.10649742625753085,0.001348983670404324,0.0004990603327751086,0.43486752504473314,9.565479351353803,9.389810114018344
single,4,27,0.1022367759346962,0.10566152949929239,0.0030743700802591998,0.0023048155307769796,0.4473269307890345,9.781120440635801,9.464092945140944
single,4,28,0.09845936191082001,0.1037520707309246,0.0017581844433656492,0.0037774140238761855,0.46774693115749,10.156371361967418,9.638268949103406
single,4,29,0.0972839452624321,0.10206651930014293,0.0023225213430579663,0.0011754166483879114,0.4741010157882608,10.279082722433968,9.79743611735452
single,4,30,0.09390745240449905,0.09993980084657669,0.0028218925164882978,0.0033764928579330528,0.49235371061262356,10.648668723584365,10.005923421957984
single,4,31,0.09390745240449905,0.09719508088628454,0.001763709876134407,0.0,0.49235371061262356,10.648668723584365,10.28848067619063
single,4,32,0.0938643017411232,0.09590631564458212,0.0021704751421077625,4.3150663375846054e-05,0.4925869751042743,10.653564005557245,10.426733281805607
single,4,33,0.09181329274177552,0.09444067175388336,0.0014924267163389765,0.002051008999347681,0.5036743497626149,10.891550434445593,10.588546151597331
single,4,34,0.09095712810754776,0.09341542410055798,0.001494779970731909,0.0008561646342277601,0.5083026171529206,10.994069697846161,10.704755717512281
single,4,35,0.08896504420042038,0.0924060220460097,0.002102601416991016,0.001992083907127379,0.5190714536798187,11.240243499499945,10.821688415649811
single,4,36,0.08680030065774919,0.09023777771989507,0.0017964219570723037,0.0021647435426711964,0.5307736562076734,11.520564696869263,11.081710382913672
single,4,37,0.08514218038320541,0.08957215535243354,0.0023191164053281443,0.0016581202745437756,0.5397371472105429,11.744921853979173,11.16405909857045
single,4,38,0.08412707287073136,0.08733579428593317,0.0018441656742445736,0.0010151075124740505,0.5452246303531696,11.886638619864378,11.449927927582111
single,4,39,0.08412707287073136,0.08563829287687935,0.0012055441933760478,0.0,0.5452246303531696,11.886638619864378,11.676882963497437
single,4,40,0.082575414955616,0.0848785718123118,0.001160787311427664,0.0015516579151153564,0.5536126055653383,12.109995336289302,11.781397792760187
single,4,41,0.08191563028097153,0.0839818614244461,0.0009363429334449736,0.0006597846746444758,0.5571792792776142,12.207533397919699,11.907191336885262
limited,0,0,0.17742130815982818,0.1987177261829376,0.012601454742526108,0.0,0.0,5.636269815062744,5.032238376364261
limited,0,1,0.1742606431245804,0.18715941538016,0.008484869262589508,0.003160665035247784,0.017814461340802,5.73849748039559,5.3430101550522915
limited,0,2,0.1697516471147537,0.17899959982236227,0.008054101569726455,0.004508996009826682,0.04322852268773336,5.8909243360664325,5.586573458370453
limited,0,3,0.16164559698104858,0.1710903774778048,0.004769126288153514,0.008106050133705134,0.08891666588642333,6.1863349966918255,5.844829907513762
limited,0,4,0.15359567081928252,0.16388813677628838,0.006728707922652636,0.008049926161766058,0.13428847745324124,6.510557778798289,6.101685686251542
limited,0,5,0.14368089807033538,0.15577562991778057,0.005721766098127339,0.009914772748947143,0.19017112679102832,6.959818971144705,6.419448158095366
limited,0,6,0.13879698842763902,0.14815824859738347,0.005474703553783508,0.00488390964269636,0.21769831444030863,7.204715366039618,6.749494273674794
limited,0,7,0.1332510853409767,0.14022655799388886,0.003075941221656328,0.005545903086662307,0.2489566967856035,7.504572986164647,7.13126588172904
limited,0,8,0.1229463112950325,0.1358647643685341,0.004310936683312417,0.01030477404594421,0.3070375110509411,8.133565422999238,7.360205896222047
limited,0,9,0.11768024158477783,0.13068766169746718,0.0074171028088903445,0.005266069710254673,0.3367186680938753,8.49753101287258,7.651773206729383
limited,0,10,0.11260201400518417,0.12222165880401929,0.005917515799409812,0.0050782275795936554,0.36534109023845207,8.88075695694931,8.181788956198972
limited,0,11,0.10959969234466553,0.11688104656338692,0.003858271064863133,0.003002321660518642,0.38226308056564573,9.12402995462165,8.555633901034447
limited,0,12,0.1064787952899933,0.11292697280844052,0.0033481248171580605,0.0031208970546722364,0.3998533975745858,9.391453066532872,8.855201905521653
limited,0,13,0.10388415294885636,0.10953113531271619,0.0034491828382951797,0.0025946423411369324,0.41447758430868187,9.626014609540109,9.12974075731275
limited,0,14,0.10295089358091354,0.10677877539793651,0.0027153140118885526,0.0009332593679428208,0.4197377155613615,9.713274474296721,9.365069333338612
limited,0,15,0.10114099788665772,0.10522417350610098,0.004147075398742336,0.0018098956942558253,0.429938833527561,9.887089645199863,9.503429328553397
limited,0,16,0.0979651780128479,0.10264535742402077,0.0048162793178137256,0.0031758198738098126,0.4478387121089369,10.207604504779738,9.742186913356413
limited,0,17,0.09497832757234573,0.10186726957559587,0.0044673052925477685,0.0029868504405021756,0.46467350197426416,10.528606861722624,9.816599458950321
limited,0,18,0.09327139228582382,0.09866722460985183,0.0033191034522760516,0.00170693528652191,0.4742943040313893,10.721286068610754,10.134975104235856
limited,0,19,0.09092902690172196,0.0964722866555055,0.004726085563869033,0.0023423653841018605,0.48749658175324995,10.997467328155633,10.365563718906765
limited,0,20,0.08517788714170456,0.09378284399310746,0.00393711012848353,0.005751139760017399,0.5199117398854205,11.739998414588214,10.662817361948758
limited,0,21,0.08509642243385315,0.09039337433973947,0.0037255697564767013,8.14647078514058e-05,0.520370899547224,11.751237245491275,11.062635338805334
limited,0,22,0.0836990084052086,0.08710803482333819,0.0027476132372480917,0.0013974140286445585,0.5282471464486712,11.947430102501288,11.479865458595125
limited,0,23,0.08226525020599365,0.08548671727180482,0.0021939282131215087,0.0014337581992149434,0.536328240056229,12.155653108000093,11.697586880470086
limited,0,24,0.07977099335193634,0.08448375538190206,0.003046071012443167,0.0024942568540573112,0.5503866239106103,12.53572786614748,11.836454937694185
limited,0,25,0.07826272723078728,0.08292239126364391,0.0036292158955415813,0.0015082661211490572,0.558887666636495,12.777311219170013,12.059323488358464
limited,0,26,0.07586848869919777,0.08081562825739384,0.002193058498071743,0.0023942385315895154,0.572382317061644,13.180529052525088,12.373691176710418
limited,0,27,0.07544654348492623,0.07888070090214412,0.002101354475396957,0.00042194521427153797,0.5747605275406887,13.254242004576218,12.677211426266526
limited,0,28,0.0739359082877636,0.07694148482978344,0.0020554141053002258,0.0015106351971626297,0.5832749230934584,13.52504484104183,12.996720891094915
limited,0,29,0.07357002910971641,0.07632802084187666,0.0016278500107748456,0.0003658791780471876,0.5853371284837918,13.592306810180688,13.101176839037432
limited,0,30,0.07067777943611145,0.07600583801468214,0.003056495082993392,0.002892249673604963,0.6016387198969242,14.148518239536498,13.15671097654176
limited,0,31,0.07004129818081856,0.07350457753638427,0.0018627796116036115,0.0006364812552928922,0.6052261202035407,14.277087216904816,13.604409808289901
limited,0,32,0.06875838789343834,0.07158465103209018,0.0013714300453201319,0.001282910287380215,0.6124569894868657,14.543468617692993,13.969279954606034
limited,0,33,0.06557125738263131,0.07120047511061033,0.0030919367817733106,0.003187130510807032,0.6304206182294513,15.250351900571882,14.044652845274854
limited,0,34,0.06557125738263131,0.06988199671506883,0.00267830828410473,0.0,0.6304206182294513,15.250351900571882,14.309632485814259
limited,0,35,0.06509698668122292,0.06831671375632288,0.0023225552293284803,0.00047427070140838856,0.6330937509344652,15.361458179910858,14.637492167358262
limited,0,36,0.06378206825256348,0.06740161070823669,0.002255234837322442,0.0013149184286594395,0.640505027755144,15.678141980255228,14.83622057799311
limited,0,37,0.06320251789689064,0.06838928366998832,0.003777762295695751,0.0005795503556728365,0.643771548342123,15.821904116656707,14.621960113887194
limited,0,38,0.06320251789689064,0.06592790646851063,0.001655512346172575,0.0,0.643771548342123,15.821904116656707,15.167853579941086
limited,0,39,0.06286416551470757,0.06613336404263973,0.0025561424066885014,0.00033835238218307695,0.6456786044093586,15.907060640221266,15.120732080454514
limited,0,40,0.06259531918168068,0.06413270717660587,0.0011158408337586733,0.000268846333026887,0.6471939034217224,15.975380231185511,15.59242470182312
limited,0,41,0.06245013877749443,0.0643978835652272,0.0017010843337408276,0.00014518040418624867,0.6480121839636259,16.012518259480814,15.528219506897782
limited,0,42,0.06215719220042229,0.06368967785735925,0.0012078399229550232,0.00029294657707214233,0.6496633192196475,16.08798397443107,15.70088486480841
limited,0,43,0.060571112662553786,0.0635136067678531,0.0012208195380375,0.0015860795378685039,0.6586029418293494,16.509247507528475,15.744409843471376
limited,0,44,0.060571112662553786,0.06337276772658032,0.001684033048130185,0.0,0.6586029418293494,16.509247507528475,15.779399519283725
limited,0,45,0.05923730918765068,0.06255466250777245,0.001762616961915321,0.0013338034749031044,0.6661206604660622,16.880967970106553,15.985763077415278
limited,0,46,0.05774683490395546,0.06157802164753279,0.002144721920352574,0.0014904742836952187,0.6745214230303453,17.31666653240197,16.239296650794806
limited,0,47,0.05774683490395546,0.06140905145804087,0.002966286341210326,0.0,0.6745214230303453,17.31666653240197,16.283979190007056
limited,0,48,0.05710869452357292,0.05988904319902262,0.002050146081644578,0.0006381403803825403,0.6781181746663307,17.510161949600942,16.69726629978987
limited,0,49,0.05532441946864128,0.05922233070532481,0.002407446920760148,0.0017842750549316444,0.6881748869825555,18.07487425498518,16.8852374240088
limited,0,50,0.05532441946864128,0.05819830807348092,0.002419923862666953,0.0,0.6881748869825555,18.07487425498518,17.182334861050688
limited,0,51,0.055034460395574566,0.05690608773926894,0.0015674174763030577,0.00028995907306671176,0.6898091837650225,18.170103289994657,17.57250352683127
limited,0,52,0.05466529086232186,0.055969259863098454,0.0011066081644456286,0.0003691695332527084,0.6918899345896087,18.29280868018867,17.866631358260072
limited,0,53,0.054506789058446886,0.0561543311248223,0.0016355225757362563,0.00015850180387497192,0.6927832985576625,18.346001870076464,17.80774825772456
limited,0,54,0.054235489785671234,0.05611408096353213,0.0018858825298537782,0.0002712992727756519,0.6943124230782147,18.437771396189998,17.820521379090167
limited,0,55,0.05371394577622414,0.055271745365858084,0.0009244552622429587,0.0005215440094470947,0.6972520024041504,18.616792506241907,18.092099340838946
limited,1,0,0.1668234156370163,0.19503513010342916,0.015171669912055988,0.0,0.0,5.994326407088053,5.127255137136347
limited,1,1,0.1611979080438614,0.17578296589851378,0.010716485723782419,0.005625507593154916,0.03372133085558693,6.2035159675393405,5.688800994382701
limited,1,2,0.1420162999033928,0.16737296612064048,0.010828534925348403,0.019181608140468598,0.1487028402991114,7.041395665741073,5.974644821878786
limited,1,3,0.13674500375986098,0.1560577377200127,0.009248987043990296,0.005271296143531806,0.1803008993809455,7.312827962096028,6.407843704298793
limited,1,4,0.13327476978302003,0.14381249443689983,0.006823406293563718,0.0034702339768409585,0.20110273924011535,7.503239348218004,6.953450397095829
limited,1,5,0.12764316254854202,0.1369402006824811,0.004344440504225273,0.005631607234478003,0.23486063355593234,7.834279140024976,7.302404207179776
limited,1,6,0.12355720347166062,0.13119271628061932,0.0037320718163755063,0.004085959076881404,0.25935335276611726,8.093351731432065,7.62231628427257
limited,1,7,0.11709552669525147,0.12671788892745972,0.0034032036638094684,0.006461676776409145,0.29808698468304684,8.539962953833303,7.891483333415671
limited,1,8,0.10805679941177368,0.12228683649102846,0.0051123776395613,0.009038727283477793,0.35226839110590036,9.254306541902821,8.177428178422014
limited,1,9,0.10533388805389404,0.11550302713513375,0.00511731677277728,0.002722911357879637,0.3685905084026969,9.493530761511373,8.65770678999834
limited,1,10,0.10369826602935792,0.11086221972703933,0.005115728860417791,0.0016356220245361264,0.3783950194678283,9.643269796305923,9.020124099427557
limited,1,11,0.09608221858739853,0.10596275280117991,0.00460239427853838,0.0076160474419593865,0.4240483674278701,10.407644692817895,9.43718935546104
limited,1,12,0.0950675441622734,0.10099118349750837,0.0034244536023540755,0.0010146744251251227,0.4301306935884428,10.518726344363603,9.9017564069666
limited,1,13,0.09093403506278992,0.09854520612557728,0.0052970616564543115,0.0041335090994834844,0.45490844486334414,10.996861653041734,10.147524083531957
limited,1,14,0.09041483157873154,0.09477140620350837,0.00376274462899459,0.0005192034840583865,0.4580207386745925,11.060009984304887,10.551594499486088
limited,1,15,0.08860553222894668,0.09279834878643353,0.0034788351112309225,0.0018092993497848542,0.4688663345573769,11.285849641605905,10.7759376878967
limited,1,16,0.08635744434595108,0.09068285751144091,0.002383272994384962,0.002248087882995603,0.48234218789853567,11.579643514582196,11.02732093056184
limited,1,17,0.08141261810064315,0.0888018357594808,0.004420621092474784,0.004944826245307926,0.5119832681175569,12.282957364255749,11.260901653056026
limited,1,18,0.0804236830174923,0.08545365106960139,0.004092986050232869,0.0009889350831508575,0.5179113033359619,12.433993675579684,11.702113196688577
limited,1,19,0.07779609933495521,0.0832280326406161,0.00509967172103635,0.002627583682537085,0.5336619920057967,12.853949678695637,12.015038121589269
